env,step,x,taps,gdc,gdc2,gain,gain_ratio,u_gain,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
Comb_IL20x10_CD15_DGD5,0,"[-0.026190606611792587, -0.29270372166218483, -0.0004511729123550163, 0.0565104840909812, 6.07211958704098, 1.7087977246568316, -0.12812336873635438]","[-0.026191, -0.292704, 0.624144, -0.000451, 0.05651]",6.07211958704098,1.7087977246568316,0.25306250101052447,0.7445204501633553,-0.12812336873635438,0.15938311571656041,6.200610160024745e-07,7.750762700030932e-07,,-6.825103334180757,-6.207565572422149,-6.922633608229476,1.1949958354395127e-07,25.567199828910443
Comb_IL20x10_CD15_DGD5,1,"[-0.018554922050315746, -0.28696841252799854, -0.0010284557302395747, 0.05491070443080331, 6.127632447152273, 1.4231417736208622, -0.11357336873635437]","[-0.018555, -0.286968, 0.638538, -0.001028, 0.054911]",6.127632447152273,1.4231417736208622,0.26168437733028643,0.7698863704921637,-0.11357336873635437,0.16365713384905609,4.1131630646371375e-07,5.141453830796421e-07,,-7.166787254146835,-6.385824072725615,-6.922633608229476,1.1949958354395127e-07,24.153291893292266
Comb_IL20x10_CD15_DGD5,2,"[-0.011089563124389646, -0.2814908635490302, -0.0017209787062373977, 0.05338933458168271, 6.170945836505837, 1.1442147164845804, -0.09945986873635437]","[-0.01109, -0.281491, 0.652309, -0.001721, 0.053389]",6.170945836505837,1.1442147164845804,0.2703281646503119,0.795316753899123,-0.09945986873635437,0.16786234663740265,2.9195269171355536e-07,3.649408646419442e-07,,-7.499745358167978,-6.534687516333382,-6.922633608229476,1.1949958354395127e-07,22.742044710636307
Comb_IL20x10_CD15_DGD5,3,"[-0.0037920305977925672, -0.2762673193090325, -0.0025246992525764364, 0.05193611802096745, 6.205317914580622, 0.8725788560161385, -0.08576977373635437]","[-0.003792, -0.276267, 0.66548, -0.002525, 0.051936]",6.205317914580622,0.8725788560161385,0.2789853451973007,0.8207865407393373,-0.08576977373635437,0.17202095803286277,2.2062206276923113e-07,2.7577757846153894e-07,,-7.82567348474688,-6.656351059167735,-6.922633608229476,1.1949958354395127e-07,21.356909825568344
Comb_IL20x10_CD15_DGD5,4,"[0.002874772776992096, -0.2707444762448792, -0.0035395050293948816, 0.05038807330914569, 6.233090557549223, 0.6084471035668518, -0.07249038158635437]","[0.002875, -0.270744, 0.672453, -0.00354, 0.050388]",6.233090557549223,0.6084471035668518,0.28764761866095334,0.8462713111531431,-0.07249038158635437,0.1746118961579978,1.7547256195218216e-07,2.193407024402277e-07,,-8.121146713401371,-6.755790783040665,-6.922633608229476,1.1949958354395127e-07,18.06739427247735
Comb_IL20x10_CD15_DGD5,5,"[0.008614071658510886, -0.2646862897213809, -0.004639806586091505, 0.048687904620772396, 6.256856114338912, 0.3519254285937229, -0.059609371200854376]","[0.008614, -0.264686, 0.673372, -0.00464, 0.048688]",6.256856114338912,0.3519254285937229,0.29630691945401466,0.8717473358458802,-0.059609371200854376,0.17564882109987978,1.453806319727383e-07,1.8172578996592289e-07,,-8.388679426773543,-6.83749344758728,-6.922633608229476,1.1949958354395127e-07,15.281411577944146
Comb_IL20x10_CD15_DGD5,6,"[0.013191137532559061, -0.25804313021246256, -0.005588789283376892, 0.04684329960519648, 6.2783595296065275, 0.10296074109483705, -0.04711479112691938]","[0.013191, -0.258043, 0.676334, -0.005589, 0.046843]",6.2783595296065275,0.10296074109483705,0.3049554318943903,0.897191620754311,-0.04711479112691938,0.17739253955160708,1.2514327395929566e-07,1.5642909244911957e-07,,-8.660696485533418,-6.902592487333112,-6.922633608229476,1.1949958354395127e-07,13.501444958723484
Comb_IL20x10_CD15_DGD5,7,"[0.017337876138561886, -0.25139879534857734, -0.0063689779482884925, 0.045017838966549546, 6.297812758678721, 0.0, -0.03499504845520243]","[0.017338, -0.251399, 0.679877, -0.006369, 0.045018]",6.297812758678721,0.0,0.3135856033697569,0.9225819457774549,-0.03499504845520243,0.18190613677148024,1.1416612527541682e-07,1.4270765659427102e-07,,-8.857202230701631,-6.942462738369669,-6.922633608229476,1.1949958354395127e-07,12.90915536446688
Comb_IL20x10_CD15_DGD5,8,"[0.021592999942002932, -0.24515509949588163, -0.007530494903110646, 0.04328971072294351, 6.314216258011167, 0.0, -0.023238898063636992]","[0.021593, -0.245155, 0.682432, -0.00753, 0.04329]",6.314216258011167,0.0,0.3221901555550188,0.9478968977788138,-0.023238898063636992,0.18793877747351967,1.1085114884464999e-07,1.3856393605581249e-07,,-8.982229353602042,-6.955259801563416,-6.922633608229476,1.1949958354395127e-07,12.059114119318657
Comb_IL20x10_CD15_DGD5,9,"[0.0261293541873725, -0.23960166283617598, -0.009506889455966512, 0.041718143908296194, 6.327422619780711, 0.0, -0.011835432183818514]","[0.026129, -0.239602, 0.683044, -0.009507, 0.041718]",6.327422619780711,0.0,0.3307620937612532,0.9731158980913599,-0.011835432183818514,0.1932441365671969,1.1300933896855769e-07,1.3856393605581249e-07,,-9.091411891720265,-6.946885665411088,-6.922633608229476,1.1949958354395127e-07,10.914163676102147
Comb_IL20x10_CD15_DGD5,10,"[0.030859248678824773, -0.234863390735398, -0.01227824137614614, 0.04034850219386511, 6.3383259889144545, 0.0, -0.0007740702803945912]","[0.030859, -0.234863, 0.681651, -0.012278, 0.040349]",6.3383259889144545,0.0,0.3392947145015406,0.9982192247765242,-0.0007740702803945912,0.1977310699025875,1.2048497995646144e-07,1.3856393605581249e-07,,-9.188871636834527,-6.919067090255972,-6.922633608229476,1.1949958354395127e-07,10.021244518955355
Comb_IL20x10_CD15_DGD5,11,"[0.035551949004661125, -0.23108034023309457, -0.015965008239826738, 0.03923474622069977, 6.347638567036913, 0.0, 0.0068766312636455995]","[0.035552, -0.23108, 0.678168, -0.015965, 0.039235]",6.347638567036913,0.0,0.34532482138197934,1.0159600511385094,0.0068766312636455995,0.19984658493247065,1.3243245941145266e-07,1.3856393605581249e-07,,-9.272293359689233,-6.878005555564395,-6.922633608229476,1.1949958354395127e-07,9.599427912321904
Comb_IL20x10_CD15_DGD5,12,"[0.03668189261046745, -0.2303016944091129, -0.017002505137086416, 0.039012494215943605, 6.349804787458327, 0.0, 0.0068766312636455995]","[0.036682, -0.230302, 0.677001, -0.017003, 0.039012]",6.349804787458327,0.0,0.34532482138197934,1.0159600511385094,0.0068766312636455995,0.19937111817046146,1.3548501527247014e-07,1.3856393605581249e-07,,-9.288147707709275,-6.868108735375172,-6.922633608229476,1.1949958354395127e-07,9.405893849066763
Comb_IL20x10_CD15_DGD5,13,"[0.03723023500920812, -0.22992272934721372, -0.01750504997310293, 0.0389080273740876, 6.350874742936514, 0.0, 0.0068766312636455995]","[0.03723, -0.229923, 0.676434, -0.017505, 0.038908]",6.350874742936514,0.0,0.34532482138197934,1.0159600511385094,0.0068766312636455995,0.19914116888180214,1.3707908838488786e-07,1.3856393605581249e-07,marginal_gain,-9.295769136590538,-6.863028792414984,-6.922633608229476,1.1949958354395127e-07,9.314900208615471
